MIR4252	1	6429834	6429896	precursor_RNA
TNFRSF25	1	6461151	6466195	mRNA
PLEKHG5	1	6466092	6520061	mRNA
NOL9	1	6521347	6554598	mRNA
TAS1R1	1	6555278	6579757	mRNA
ZBTB48	1	6579991	6589280	mRNA
KLHL21	1	6590724	6602898	mRNA
PHF13	1	6613696	6624033	mRNA
THAP3	1	6624865	6635586	mRNA
DNAJC11	1	6634168	6701906	mRNA
LOC100505887	1	6724745	6730012	ncRNA
CAMTA1	1	6785324	7769706	mRNA
LOC100129476	1	7049847	7051869	misc_RNA
LOC105376692	1	7236685	7240058	ncRNA
CAMTA1-IT1	1	7368790	7370263	ncRNA
LOC102725193	1	7388183	7389923	ncRNA
LOC101928836	1	7440567	7441592	ncRNA
LOC105376691	1	7503177	7509205	ncRNA
LOC101928811	1	7616946	7620622	ncRNA
LOC105376690	1	7700704	7701651	ncRNA
LOC105376689	1	7701686	7704034	ncRNA
VAMP3	1	7771269	7781432	mRNA
LOC105376693	1	7773794	7783107	ncRNA
PER3	1	7784380	7845181	mRNA
UTS2	1	7847612	7913610	mRNA
TNFRSF9	1	7915871	7943165	mRNA
PARK7	1	7961654	7985283	mRNA
LOC105376694	1	8003181	8007029	ncRNA
ERRFI1	1	8011719	8026333	mRNA
RPL7AP18	1	8057181	8058487	exon
LOC102724539	1	8208672	8215210	ncRNA
LOC105376695	1	8240090	8248643	ncRNA
SLC45A1	1	8318085	8344167	mRNA
RERE	1	8352404	8817691	mRNA
LOC102724552	1	8424645	8435016	ncRNA
RPL7P11	1	8750410	8751091	exon
RPL7P7	1	8786129	8786951	exon
ENO1	1	8861000	8879092	mRNA
MIR6728	1	8866502	8866590	precursor_RNA
ENO1-AS1	1	8878835	8879885	ncRNA
HMGN2P17	1	8893411	8894603	exon
LOC105376696	1	8905612	8926858	ncRNA
CA6	1	8945785	8975092	mRNA
SLC2A7	1	8960853	9026384	mRNA
SLC2A5	1	9036943	9071704	mRNA
GPR157	1	9103391	9129170	mRNA
MIR34A	1	9151668	9151777	precursor_RNA
LOC102724571	1	9181422	9192086	ncRNA
H6PD	1	9234776	9271337	mRNA
LOC105376697	1	9241963	9242942	ncRNA
SPSB1	1	9292882	9369532	mRNA
LOC100506022	1	9425094	9428996	ncRNA
LOC105376706	1	9500752	9503503	ncRNA
SLC25A33	1	9539469	9582773	mRNA
RPL9P11	1	9576405	9577081	exon
TMEM201	1	9588853	9614877	mRNA
LOC105376712	1	9628447	9629428	ncRNA
PIK3CD	1	9629889	9729114	mRNA
PIK3CD-AS1	1	9652610	9654586	ncRNA
PIK3CD-AS2	1	9672426	9687574	ncRNA
CLSTN1	1	9729021	9824526	mRNA
CTNNBIP1	1	9848276	9910258	mRNA
LOC105376717	1	9850784	9855490	ncRNA
LZIC	1	9922110	9943402	mRNA
NMNAT1	1	9942923	9985501	mRNA
MIR5697	1	9967381	9967458	precursor_RNA
LOC105376719	1	9996423	9998089	mRNA
RBP7	1	9997197	10016020	mRNA
UBE4B	1	10032983	10181239	mRNA
KIF1B	1	10210706	10381603	mRNA
MIR1273D	1	10227718	10227803	precursor_RNA
LOC105376725	1	10358001	10366735	ncRNA
PGD	1	10398992	10420511	mRNA
APITD1-CORT	1	10430102	10452003	mRNA
APITD1	1	10430102	10442815	mRNA
CORT	1	10449719	10452003	mRNA
DFFA	1	10460531	10472556	mRNA
PEX14	1	10474946	10630758	mRNA
CASZ1	1	10636604	10796676	mRNA
LOC105376733	1	10809018	10815658	ncRNA
C1orf127	1	10946473	10982037	mRNA
TARDBP	1	11012622	11025492	mRNA
MASP2	1	11026523	11047239	mRNA
SRM	1	11054592	11060034	mRNA
EXOSC10	1	11066613	11099910	mRNA
LOC105376736	1	11099721	11102100	ncRNA
MTOR	1	11106531	11262557	mRNA
MTOR-AS1	1	11143898	11149538	ncRNA
ANGPTL7	1	11189289	11195981	mRNA
RPL39P6	1	11232910	11233310	exon
UBIAD1	1	11273198	11296595	misc_RNA
UBE2V2P3	1	11278414	11279275	exon
LOC105376737	1	11311498	11316839	ncRNA
LOC105376739	1	11357968	11364461	ncRNA
LOC105376740	1	11371744	11377509	ncRNA
PTCHD2	1	11479238	11537583	mRNA
LOC105376741	1	11485876	11499470	ncRNA
LOC101929181	1	11609531	11613355	ncRNA
FBXO2	1	11648361	11654831	mRNA
FBXO44	1	11654375	11663327	mRNA
FBXO6	1	11664093	11674354	mRNA
MAD2L2	1	11674480	11691788	mRNA
DRAXIN	1	11686647	11720612	mRNA
AGTRAP	1	11735474	11750771	mRNA
LOC101060126	1	11761379	11762321	exon
C1orf167	1	11762183	11789585	mRNA
LOC102724659	1	11777077	11779619	ncRNA
MTHFR	1	11785730	11806103	mRNA
CLCN6	1	11806096	11843144	misc_RNA
NPPA-AS1	1	11840319	11847616	ncRNA
NPPA	1	11845709	11847783	mRNA
NPPB	1	11857464	11858935	mRNA
LOC390997	1	11877769	11880758	exon
LOC105376742	1	11908121	11914327	ncRNA
RNU5E-1	1	11908154	11908272	ncRNA
KIAA2013	1	11919588	11926428	mRNA
PLOD1	1	11934667	11975542	mRNA
MFN2	1	11980181	12013515	mRNA
MIIP	1	12019242	12032049	mRNA
MIR6729	1	12029158	12029222	precursor_RNA
TNFRSF8	1	12063330	12144207	mRNA
MIR7846	1	12166943	12167038	precursor_RNA
TNFRSF1B	1	12166949	12209222	mRNA
MIR4632	1	12191713	12191773	precursor_RNA
LOC390998	1	12220727	12221101	exon
VPS13D	1	12230039	12512047	mRNA
LOC105376743	1	12471980	12497047	ncRNA
SNORA59A	1	12507246	12507397	ncRNA
LOC105376744	1	12525280	12528868	ncRNA
DHRS3	1	12567910	12618361	mRNA
MIR6730	1	12578957	12579023	precursor_RNA
AADACL4	1	12644547	12667086	mRNA
AADACL3	1	12716115	12728759	mRNA
C1orf158	1	12746186	12761169	mRNA
PRAMEF12	1	12763223	12777906	mRNA
PRAMEF1	1	12791397	12796628	mRNA
LOC105376745	1	12822724	12823223	ncRNA
PRAMEF11	1	12824380	12831410	mRNA
LOC441870	1	12838470	12841383	exon
HNRNPCL1	1	12847377	12848756	mRNA
PRAMEF2	1	12857086	12861909	mRNA
PRAMEF4	1	12879212	12886201	mRNA
PRAMEF10	1	12892896	12898270	mRNA
PRAMEF7	1	12916647	12920480	mRNA
PRAMEF6	1	12938472	12947580	mRNA
PRAMEF22	1	13005048	13005624	mRNA
LOC102724742	1	13030809	13032199	mRNA
LOC101929983	1	13049808	13053659	mRNA
HNRNPCL3	1	13061232	13062237	mRNA
PRAMEF25	1	13073678	13078038	mRNA
LOC649324	1	13094515	13099717	misc_RNA
LOC100419649	1	13104375	13105689	exon
HNRNPCL2	1	13115488	13116854	mRNA
LOC645354	1	13127069	13132274	misc_RNA
PRAMEF26	1	13148751	13153111	mRNA
HNRNPCL4	1	13164555	13165482	mRNA
PRAMEF9	1	13175281	13179132	mRNA
LOC400736	1	13196188	13201409	mRNA
LOC391003	1	13222695	13226154	mRNA
PRAMEF5	1	13254198	13263435	mRNA
PRAMEF8	1	13281304	13285137	mRNA
LOC645382	1	13303516	13309027	mRNA
PRAMEF15	1	13315581	13322595	mRNA
PRAMEF14	1	13341892	13347134	mRNA
PRAMEF19	1	13368431	13371947	mRNA
PRAMEF17	1	13389632	13392629	mRNA
PRAMEF20	1	13410450	13421354	mRNA
LRRC38	1	13474977	13513781	mRNA
LOC102724856	1	13487577	13493138	ncRNA
PDPN	1	13583757	13617957	mRNA
LOC105378612	1	13670248	13674725	ncRNA
LOC105376756	1	13687118	13691876	ncRNA
PRDM2	1	13700240	13825079	mRNA
KAZN	1	13893515	15118048	mRNA
LOC105376764	1	14278127	14304452	ncRNA
LOC105376762	1	14388171	14419973	ncRNA
TBCAP2	1	14691937	14692400	exon
LOC105376759	1	14801038	14814936	ncRNA
LOC105376758	1	14816222	14826229	ncRNA
LOC105376757	1	14922090	14923846	ncRNA
TMEM51-AS1	1	15111815	15152464	ncRNA
TMEM51	1	15152532	15220478	mRNA
C1orf195	1	15164196	15171624	mRNA
FHAD1	1	15236602	15400283	mRNA
LOC105376765	1	15289697	15305562	ncRNA
LOC101927417	1	15328743	15343980	ncRNA
LOC101927441	1	15403771	15415522	ncRNA
EFHD2	1	15409895	15430343	mRNA
CTRC	1	15438442	15449247	mRNA
CELA2A	1	15456728	15472091	mRNA
LOC105376767	1	15461665	15464159	ncRNA
CELA2B	1	15476101	15491400	mRNA
CASP9	1	15491401	15526529	mRNA
DNAJC16	1	15526813	15571733	misc_RNA
AGMAT	1	15571699	15585110	mRNA
CHCHD2P6	1	15604528	15605318	exon
CD24P1	1	15609982	15614946	exon
DDI2	1	15617458	15661057	mRNA
RSC1A1	1	15659869	15661722	mRNA
PLEKHM2	1	15684267	15734769	mRNA
SLC25A34	1	15735088	15741392	mRNA
TMEM82	1	15742492	15747797	mRNA
FBLIM1	1	15756171	15786589	mRNA
RPL12P14	1	15792727	15793346	exon
UQCRHL	1	15807162	15807699	mRNA
RPS16P1	1	15828212	15828733	exon
FLJ37453	1	15834215	15848147	ncRNA
SPEN	1	15847864	15940455	mRNA
ZBTB17	1	15941869	15976132	mRNA
LOC101928531	1	15948508	15954649	ncRNA
TBC1D3P6	1	15976131	15997206	mRNA
C1orf64	1	16004236	16006695	mRNA
HSPB7	1	16014028	16018796	mRNA
CLCNKA	1	16021991	16034050	mRNA
LOC440568	1	16034510	16040031	exon
CLCNKB	1	16043736	16057326	mRNA
FAM131C	1	16057769	16073632	mRNA
EPHA2	1	16124337	16156087	mRNA
LOC101927479	1	16155001	16168216	ncRNA
ARHGEF19	1	16197856	16212671	mRNA
ANO7P1	1	16215907	16227036	misc_RNA
RSG1	1	16231687	16237452	mRNA
FBXO42	1	16246840	16352491	mRNA
SZRD1	1	16367030	16398148	misc_RNA
SPATA21	1	16387117	16437842	misc_RNA
NECAP2	1	16440672	16460090	mRNA
CROCCP3	1	16467436	16492701	misc_RNA
RNU1-1	1	16514122	16514285	ncRNA
LOC105376796	1	16516224	16521801	ncRNA
TRNAN-GUU	1	16520585	16520658	tRNA
TRNAE-UUC	1	16535279	16535350	tRNA
LOC102724970	1	16535773	16536956	mRNA
FAM231B	1	16538724	16540035	mRNA
TRNAG1	1	16545939	16546009	tRNA
NBPF1	1	16562427	16613605	mRNA
CROCCP2	1	16618256	16630906	misc_RNA
LOC101927663	1	16633331	16644733	ncRNA
MST1P2	1	16645574	16650420	misc_RNA
RNU1-3	1	16666785	16666948	ncRNA
FAM231A	1	16673003	16673512	mRNA
TRNAG-CCC	1	16678271	16678341	tRNA
EIF1AXP1	1	16683091	16686249	exon
ESPNP	1	16691218	16720157	misc_RNA
TRG-CCC5-1	1	16727285	16727355	tRNA
LOC102723383	1	16733807	16734539	mRNA
RNU1-4	1	16740516	16740679	ncRNA
CROCCP4	1	16750235	16750964	exon
MST1L	1	16754634	16764480	mRNA
MIR3675	1	16858949	16859021	precursor_RNA
TRG-CCC1-2	1	16861921	16861991	tRNA
LOC101927806	1	16871824	16874037	misc_RNA
TRE-TTC3-1	1	16872583	16872654	tRNA
LOC105376805	1	16888538	16889686	ncRNA
TRN-GTT4-1	1	16889677	16889750	tRNA
CROCC	1	16895707	16972979	mRNA
RNU1-2	1	16895980	16896143	ncRNA
MFAP2	1	16974500	16981643	mRNA
LOC105376806	1	16976197	16977795	ncRNA
ATP13A2	1	16985958	17011972	mRNA
SDHB	1	17018722	17054170	mRNA
PADI2	1	17066761	17119453	mRNA
LOC105376807	1	17111776	17119273	ncRNA
LOC105376808	1	17135704	17138955	ncRNA
PADI1	1	17205123	17246006	misc_RNA
PADI3	1	17249082	17284233	mRNA
MIR3972	1	17277889	17277975	precursor_RNA
PADI4	1	17308195	17364004	mRNA
PADI6	1	17372196	17401699	mRNA
RCC2	1	17406755	17439754	mRNA
ARHGEF10L	1	17520197	17697875	mRNA
ACTL8	1	17712000	17827063	mRNA
LOC105376809	1	18000422	18010510	ncRNA
LOC105376812	1	18044182	18052715	ncRNA
LOC101927876	1	18065657	18074412	ncRNA
IGSF21	1	18107746	18378484	mRNA
LOC105376814	1	18159986	18176677	ncRNA
LOC105376813	1	18262235	18264921	ncRNA
KLHDC7A	1	18480930	18485999	mRNA
PAX7	1	18631006	18748866	mRNA
TAS1R2	1	18839599	18859661	mRNA
ALDH4A1	1	18871430	18902799	mRNA
MIR4695	1	18883202	18883275	precursor_RNA
MIR1290	1	18897071	18897148	precursor_RNA
IFFO2	1	18904280	18956667	mRNA
LOC105376815	1	18971113	19050967	ncRNA
LOC105376816	1	19052480	19055855	ncRNA
UBR4	1	19074506	19210319	mRNA
LOC101927895	1	19210365	19240704	ncRNA
EMC1	1	19215664	19251559	mRNA
MRTO4	1	19251581	19260128	mRNA
AKR7L	1	19265982	19274074	misc_RNA
AKR7A3	1	19274325	19289346	mRNA
LOC100506730	1	19293247	19295736	ncRNA
AKR7A2	1	19302708	19312146	mRNA
PQLC2	1	19312246	19332431	misc_RNA
CAPZB	1	19338773	19485641	mRNA
LOC644083	1	19399985	19400561	misc_RNA
LOC105376820	1	19408709	19416641	ncRNA
LOC105378613	1	19438076	19447290	ncRNA
LOC105376819	1	19500221	19531778	ncRNA
LOC105376818	1	19509890	19512483	ncRNA
LOC105376817	1	19512540	19529924	ncRNA
LOC105376822	1	19566744	19582847	ncRNA
LOC105378614	1	19591802	19596872	ncRNA
MINOS1-NBL1	1	19596977	19658456	mRNA
MINOS1	1	19596977	19629821	misc_RNA
RPS14P3	1	19607807	19608644	misc_RNA
NBL1	1	19643229	19658456	mRNA
HTR6	1	19665287	19680966	mRNA
TMCO4	1	19682213	19800353	mRNA
RNF186	1	19814029	19815278	mRNA
LOC105376823	1	19860166	19889388	ncRNA
OTUD3	1	19881702	19912945	mRNA
PLA2G2E	1	19920307	19923617	mRNA
PLA2G2A	1	19975431	19980439	mRNA
PLA2G5	1	20028339	20091901	mRNA
PLA2G2D	1	20112650	20119566	mRNA
PLA2G2F	1	20139326	20150386	mRNA
LOC105376824	1	20163076	20163980	misc_RNA
PLA2G2C	1	20163991	20175194	mRNA
UBXN10	1	20183302	20196048	mRNA
UBXN10-AS1	1	20184242	20186486	ncRNA
LOC105376825	1	20198996	20202827	ncRNA
LOC105376826	1	20210720	20213372	ncRNA
LOC105376827	1	20243101	20244622	ncRNA
LOC105376828	1	20271641	20274919	ncRNA
VWA5B1	1	20290907	20360221	mRNA
LINC01141	1	20359801	20428794	ncRNA
CAMK2N1	1	20482391	20486235	mRNA
MUL1	1	20499448	20508181	mRNA
RPS4XP4	1	20525952	20526810	exon
FAM43B	1	20552439	20555020	mRNA
CDA	1	20588951	20618908	mRNA
PINK1	1	20633455	20651511	mRNA
MIR6084	1	20633679	20633788	precursor_RNA
PINK1-AS	1	20642657	20652193	ncRNA
DDOST	1	20651767	20661544	mRNA
KIF17	1	20661643	20718017	mRNA
SH2D5	1	20719731	20732640	mRNA
HP1BP3	1	20742677	20787310	mRNA
EIF4G3	1	20806292	21177320	mRNA
LOC105376830	1	20903705	20919273	ncRNA
LOC105376829	1	20919271	20936232	ncRNA
MIR1256	1	20988314	20988432	precursor_RNA
ECE1	1	21217247	21345541	mRNA
LOC100506801	1	21293290	21299869	ncRNA
LOC105376832	1	21412679	21416543	ncRNA
HS6ST1P1	1	21428268	21432234	exon
CROCCP5	1	21434320	21436826	exon
NBPF3	1	21435318	21484900	mRNA
ALPL	1	21508982	21578412	mRNA
LOC105376833	1	21543560	21551254	ncRNA
LOC105376834	1	21585689	21591187	ncRNA
RAP1GAP	1	21596215	21669375	mRNA
USP48	1	21678298	21783199	mRNA
LOC105376835	1	21732236	21780475	ncRNA
LDLRAD2	1	21812265	21825221	mRNA
HSPG2	1	21822232	21937297	mRNA
RPL21P29	1	21908058	21908614	exon
CELA3B	1	21976925	21998642	mRNA
CELA3A	1	22001656	22012542	mRNA
LOC101928043	1	22023994	22026048	ncRNA
LINC00339	1	22025191	22031224	ncRNA
LOC105376841	1	22031028	22052869	ncRNA
CDC42	1	22052627	22092943	mRNA
LOC101928071	1	22067609	22069174	exon
WNT4	1	22117305	22143981	mRNA
LOC105376845	1	22140953	22157385	ncRNA
LOC105376850	1	22163384	22172505	ncRNA
MIR4418	1	22266239	22266300	precursor_RNA
LOC101060363	1	22322825	22323331	exon
LOC105376856	1	22416331	22418938	ncRNA
ZBTB40	1	22428838	22531157	mRNA
EPHA8	1	22563508	22603594	misc_RNA
MIR6127	1	22633258	22633366	precursor_RNA
C1QA	1	22636625	22639682	mRNA
C1QC	1	22643625	22648110	mRNA
C1QB	1	22653179	22661552	mRNA
EPHB2	1	22710770	22915330	mRNA
MIR4684	1	22719517	22719598	precursor_RNA
MIR4253	1	22863159	22863226	precursor_RNA
LOC105376857	1	22883330	22889663	ncRNA
LACTBL1	1	22953043	22972316	mRNA
C1orf234	1	23010834	23015850	mRNA
KDM1A	1	23019443	23083691	mRNA
MIR3115	1	23044305	23044372	precursor_RNA
MIR4419A	1	23057858	23057934	precursor_RNA
LUZP1	1	23084023	23177808	mRNA
HTR1D	1	23191895	23194729	mRNA
RPL29P6	1	23244729	23245345	exon
LINC01355	1	23281309	23285518	ncRNA
HNRNPR	1	23304688	23344650	mRNA
ZNF436	1	23359448	23369864	mRNA
ZNF436-AS1	1	23368971	23371839	ncRNA
TCEA3	1	23380909	23424779	mRNA
LOC105376858	1	23424835	23429733	ncRNA
ASAP3	1	23428563	23484567	mRNA
E2F2	1	23505974	23531250	mRNA
LOC101928163	1	23521930	23528419	ncRNA
LOC105376859	1	23548517	23557350	ncRNA
ID3	1	23557930	23559794	mRNA
MDS2	1	23627334	23640566	ncRNA
RPL11	1	23691779	23696425	mRNA
TCEB3	1	23743366	23762059	mRNA
TCEB3-AS1	1	23760382	23778297	ncRNA
PITHD1	1	23778386	23788232	mRNA
LOC105376860	1	23790624	23793698	ncRNA
LYPLA2	1	23790785	23795539	mRNA
GALE	1	23795599	23800804	mRNA
HMGCL	1	23801877	23825459	mRNA
LOC105376861	1	23825545	23838629	ncRNA
FUCA1	1	23845077	23868369	mRNA
CNR2	1	23873463	23913327	mRNA
BTBD6P1	1	23901049	23903008	exon
MIR378F	1	23929070	23929147	precursor_RNA
LOC105376862	1	23949007	23959141	ncRNA
PNRC2	1	23959811	23963462	mRNA
SRSF10	1	23964347	23980463	mRNA
LOC105378615	1	23987408	23987788	ncRNA
LOC105376863	1	24010505	24028914	ncRNA
MYOM3	1	24056041	24112175	mRNA
LOC105376865	1	24096053	24097921	ncRNA
LOC105376864	1	24098669	24104537	ncRNA
LOC105376867	1	24112496	24129813	ncRNA
IL22RA1	1	24119771	24143285	mRNA
IFNLR1	1	24154157	24187275	mRNA
LOC284632	1	24200240	24211690	ncRNA
LOC105376871	1	24305928	24321888	ncRNA
GRHL3	1	24319322	24364482	mRNA
STPG1	1	24356999	24415497	mRNA
NIPAL3	1	24413674	24472983	mRNA
RCAN3AS	1	24496333	24502360	ncRNA
RCAN3	1	24502351	24537020	mRNA
LOC100506985	1	24539274	24556024	ncRNA
NCMAP	1	24556076	24609328	mRNA
SRRM1	1	24643012	24673281	mRNA
CLIC4	1	24745269	24844324	mRNA
