LOC102724450	1	6204840	6205780
RNF207	1	6205775	6221299
ICMT	1	6221193	6235984
LINC00337	1	6236240	6239444
HES3	1	6244158	6245578
GPR153	1	6247346	6260990
ACOT7	1	6264272	6393766
LOC105376688	1	6385583	6387249
HES2	1	6415232	6424664
ESPN	1	6424776	6460944
MIR4252	1	6429834	6429896
TNFRSF25	1	6461151	6466195
PLEKHG5	1	6466092	6520061
NOL9	1	6521347	6554598
TAS1R1	1	6555278	6579757
ZBTB48	1	6579991	6589280
KLHL21	1	6590724	6602898
PHF13	1	6613696	6624033
THAP3	1	6624865	6635586
DNAJC11	1	6634168	6701906
LOC100505887	1	6724745	6730012
CAMTA1	1	6785324	7769706
RPL37P9	1	6834328	6834600
LOC100129476	1	7049847	7051869
LOC105376692	1	7236685	7240058
CAMTA1-IT1	1	7368790	7370263
LOC102725193	1	7388183	7389923
LOC101928836	1	7440567	7441592
LOC105376691	1	7503177	7509205
LOC101928811	1	7616946	7620622
LOC105376690	1	7700704	7701651
LOC105376689	1	7701686	7704034
VAMP3	1	7771269	7781432
LOC105376693	1	7773794	7783107
PER3	1	7784380	7845181
UTS2	1	7847612	7913610
TNFRSF9	1	7915871	7943165
PARK7	1	7961654	7985283
LOC105376694	1	8003181	8007029
ERRFI1	1	8011719	8026333
RPL7AP18	1	8057181	8058487
LOC100129776	1	8189826	8192773
LOC102724539	1	8208672	8215210
LOC105376695	1	8240090	8248643
SLC45A1	1	8318085	8344167
RERE	1	8352404	8817691
LOC102724552	1	8424645	8435016
RPL7P11	1	8750410	8751091
RPL7P7	1	8786129	8786951
RPL27P3	1	8798438	8799557
RPL23AP19	1	8831007	8831378
ENO1	1	8861000	8879092
MIR6728	1	8866502	8866590
ENO1-AS1	1	8878835	8879885
HMGN2P17	1	8893411	8894603
LOC105376696	1	8905612	8926858
CA6	1	8945785	8975092
SLC2A7	1	8960853	9026384
SLC2A5	1	9036943	9071704
GPR157	1	9103391	9129170
MIR34A	1	9151668	9151777
LOC102724571	1	9181422	9192086
H6PD	1	9234776	9271337
LOC105376697	1	9241963	9242942
SPSB1	1	9292882	9369532
LOC100506022	1	9425094	9428996
RNA5SP40	1	9437669	9437778
LOC105376706	1	9500752	9503503
SLC25A33	1	9539469	9582773
RPL9P11	1	9576405	9577081
TMEM201	1	9588853	9614877
LOC105376712	1	9628447	9629428
PIK3CD	1	9629889	9729114
PIK3CD-AS1	1	9652610	9654586
RPL26P7	1	9662288	9662628
PIK3CD-AS2	1	9672426	9687574
CLSTN1	1	9729021	9824526
CTNNBIP1	1	9848276	9910258
LOC105376717	1	9850784	9855490
LZIC	1	9922110	9943402
NMNAT1	1	9942923	9985501
MIR5697	1	9967381	9967458
LOC105376719	1	9996423	9998089
RBP7	1	9997197	10016020
UBE4B	1	10032983	10181239
RPL21P21	1	10054440	10054782
PGAM1P11	1	10058673	10059654
KIF1B	1	10210706	10381603
MIR1273D	1	10227718	10227803
LOC105376725	1	10358001	10366735
PGD	1	10398992	10420511
APITD1-CORT	1	10430102	10452003
APITD1	1	10430102	10442815
CORT	1	10449719	10452003
DFFA	1	10460531	10472556
PEX14	1	10474946	10630758
CASZ1	1	10636604	10796676
LOC105376733	1	10809018	10815658
C1orf127	1	10946473	10982037
CFL1P6	1	10985830	10991797
TARDBP	1	11012622	11025492
MASP2	1	11026523	11047239
SRM	1	11054592	11060034
EXOSC10	1	11066613	11099910
LOC105376736	1	11099721	11102100
MTOR	1	11106531	11262557
MTOR-AS1	1	11143898	11149538
ANGPTL7	1	11189289	11195981
RPL39P6	1	11232910	11233310
UBIAD1	1	11273198	11296595
UBE2V2P3	1	11278414	11279275
LOC105376737	1	11311498	11316839
LOC105376739	1	11357968	11364461
LOC105376740	1	11371744	11377509
PTCHD2	1	11479238	11537583
LOC105376741	1	11485876	11499470
LOC101929181	1	11609531	11613355
FBXO2	1	11648361	11654831
FBXO44	1	11654375	11663327
FBXO6	1	11664093	11674354
MAD2L2	1	11674480	11691788
DRAXIN	1	11686647	11720612
AGTRAP	1	11735474	11750771
LOC101060126	1	11761379	11762321
C1orf167	1	11762183	11789585
LOC102724659	1	11777077	11779619
MTHFR	1	11785730	11806103
CLCN6	1	11806096	11843144
NPPA-AS1	1	11840319	11847616
NPPA	1	11845709	11847783
NPPB	1	11857464	11858935
LOC390997	1	11877769	11880758
LOC105376742	1	11908121	11914327
RNU5E-1	1	11908154	11908272
RNU5E-4P	1	11909808	11909927
KIAA2013	1	11919588	11926428
PLOD1	1	11934667	11975542
MFN2	1	11980181	12013515
MIIP	1	12019242	12032049
MIR6729	1	12029158	12029222
TNFRSF8	1	12063330	12144207
MIR7846	1	12166943	12167038
TNFRSF1B	1	12166949	12209222
MIR4632	1	12191713	12191773
LOC390998	1	12220727	12221101
VPS13D	1	12230039	12512047
LOC105376743	1	12471980	12497047
SNORA59A	1	12507246	12507397
LOC105376744	1	12525280	12528868
DHRS3	1	12567910	12618361
MIR6730	1	12578957	12579023
AADACL4	1	12644547	12667086
AADACL3	1	12716115	12728759
C1orf158	1	12746186	12761169
PRAMEF12	1	12763223	12777906
PRAMEF1	1	12791397	12796628
LOC105376745	1	12822724	12823223
PRAMEF11	1	12824380	12831410
LOC441870	1	12838470	12841383
HNRNPCL1	1	12847377	12848756
PRAMEF2	1	12857086	12861909
PRAMEF4	1	12879212	12886201
PRAMEF10	1	12892896	12898270
PRAMEF7	1	12916647	12920480
LOC729356	1	12926162	12928882
PRAMEF6	1	12938472	12947580
PRAMEF22	1	13005048	13005624
LOC102724742	1	13030809	13032199
LOC101929983	1	13049808	13053659
HNRNPCL3	1	13061232	13062237
PRAMEF25	1	13073678	13078038
LOC649324	1	13094515	13099717
LOC100419649	1	13104375	13105689
HNRNPCL2	1	13115488	13116854
LOC645354	1	13127069	13132274
PRAMEF26	1	13148751	13153111
HNRNPCL4	1	13164555	13165482
PRAMEF9	1	13175281	13179132
LOC400736	1	13196188	13201409
LOC391003	1	13222695	13226154
LOC100129611	1	13245837	13248814
PRAMEF5	1	13254198	13263435
LOC650236	1	13272907	13275627
PRAMEF8	1	13281304	13285137
LOC645382	1	13303516	13309027
PRAMEF15	1	13315581	13322595
PRAMEF14	1	13341892	13347134
PRAMEF19	1	13368431	13371947
PRAMEF17	1	13389632	13392629
PRAMEF20	1	13410450	13421354
LRRC38	1	13474977	13513781
LOC102724856	1	13487577	13493138
PDPN	1	13583757	13617957
RNA5SP41	1	13623184	13623284
LOC105378612	1	13670248	13674725
LOC105376756	1	13687118	13691876
PRDM2	1	13700240	13825079
KAZN	1	13893515	15118048
LOC105376764	1	14278127	14304452
LOC105376762	1	14388171	14419973
TBCAP2	1	14691937	14692400
LOC105376759	1	14801038	14814936
LOC105376758	1	14816222	14826229
LOC105376757	1	14922090	14923846
TMEM51-AS1	1	15111815	15152464
TMEM51	1	15152532	15220478
C1orf195	1	15164196	15171624
LOC100420251	1	15191746	15193127
LOC100421184	1	15226364	15227243
FHAD1	1	15236602	15400283
LOC105376765	1	15289697	15305562
LOC101927417	1	15328743	15343980
LOC101927441	1	15403771	15415522
EFHD2	1	15409895	15430343
CTRC	1	15438442	15449247
CELA2A	1	15456728	15472091
LOC105376767	1	15461665	15464159
CELA2B	1	15476101	15491400
CASP9	1	15491401	15526529
DNAJC16	1	15526813	15571733
AGMAT	1	15571699	15585110
CHCHD2P6	1	15604528	15605318
CD24P1	1	15609982	15614946
DDI2	1	15617458	15661057
RSC1A1	1	15659869	15661722
PLEKHM2	1	15684267	15734769
SLC25A34	1	15735088	15741392
TMEM82	1	15742492	15747797
FBLIM1	1	15756171	15786589
RPL12P14	1	15792727	15793346
UQCRHL	1	15807162	15807699
RPS16P1	1	15828212	15828733
FLJ37453	1	15834215	15848147
SPEN	1	15847864	15940455
ZBTB17	1	15941869	15976132
LOC101928531	1	15948508	15954649
TBC1D3P6	1	15976131	15997206
C1orf64	1	16004236	16006695
HSPB7	1	16014028	16018796
CLCNKA	1	16021991	16034050
LOC440568	1	16034510	16040031
CLCNKB	1	16043736	16057326
FAM131C	1	16057769	16073632
EPHA2	1	16124337	16156087
LOC101927479	1	16155001	16168216
ARHGEF19	1	16197856	16212671
ANO7P1	1	16215907	16227036
RSG1	1	16231687	16237452
MT1XP1	1	16241216	16241398
FBXO42	1	16246840	16352491
SZRD1	1	16367030	16398148
RPL22P3	1	16369093	16369551
SPATA21	1	16387117	16437842
NECAP2	1	16440672	16460090
CROCCP3	1	16467436	16492701
RNU1-1	1	16514122	16514285
LOC105376796	1	16516224	16521801
TRNAN-GUU	1	16520585	16520658
TRNAE-UUC	1	16535279	16535350
LOC102724970	1	16535773	16536956
FAM231B	1	16538724	16540035
TRNAG1	1	16545939	16546009
TRG-CCC4-1	1	16547665	16547737
LOC100421267	1	16548652	16551230
TRK-CTT7-1	1	16553462	16553533
NBPF1	1	16562427	16613605
CROCCP2	1	16618256	16630906
LOC101927663	1	16633331	16644733
MST1P2	1	16645574	16650420
RNU1-3	1	16666785	16666948
FAM231A	1	16673003	16673512
TRNAG-CCC	1	16678271	16678341
EIF1AXP1	1	16683091	16686249
ESPNP	1	16691218	16720157
TRV-CAC13-1	1	16725566	16725638
TRG-CCC5-1	1	16727285	16727355
LOC102723383	1	16733807	16734539
RNU1-4	1	16740516	16740679
CROCCP4	1	16750235	16750964
MST1L	1	16754634	16764480
LOC100421279	1	16856711	16859283
MIR3675	1	16858949	16859021
TRV-CAC11-2	1	16860198	16860270
TRG-CCC1-2	1	16861921	16861991
FAM231EP	1	16868363	16868868
LOC101927806	1	16871824	16874037
TRE-TTC3-1	1	16872583	16872654
LOC105376805	1	16888538	16889686
TRN-GTT4-1	1	16889677	16889750
CROCC	1	16895707	16972979
RNU1-2	1	16895980	16896143
MFAP2	1	16974500	16981643
LOC105376806	1	16976197	16977795
ATP13A2	1	16985958	17011972
SDHB	1	17018722	17054170
PADI2	1	17066761	17119453
LOC105376807	1	17111776	17119273
LOC105376808	1	17135704	17138955
PADI1	1	17205123	17246006
PADI3	1	17249082	17284233
MIR3972	1	17277889	17277975
PADI4	1	17308195	17364004
PADI6	1	17372196	17401699
RCC2	1	17406755	17439754
ARHGEF10L	1	17520197	17697875
ACTL8	1	17712000	17827063
LOC105376809	1	18000422	18010510
LOC105376812	1	18044182	18052715
LOC101927876	1	18065657	18074412
IGSF21	1	18107746	18378484
LOC105376814	1	18159986	18176677
LOC105376813	1	18262235	18264921
KLHDC7A	1	18480930	18485999
DYNLL1P3	1	18513025	18513395
PAX7	1	18631006	18748866
TAS1R2	1	18839599	18859661
ALDH4A1	1	18871430	18902799
MIR4695	1	18883202	18883275
MIR1290	1	18897071	18897148
IFFO2	1	18904280	18956667
LOC105376815	1	18971113	19050967
LOC105376816	1	19052480	19055855
UBR4	1	19074506	19210319
LOC101927895	1	19210365	19240704
EMC1	1	19215664	19251559
MRTO4	1	19251581	19260128
AKR7L	1	19265982	19274074
AKR7A3	1	19274325	19289346
LOC100506730	1	19293247	19295736
AKR7A2	1	19302708	19312146
PQLC2	1	19312246	19332431
CAPZB	1	19338773	19485641
LOC644083	1	19399985	19400561
LOC105376820	1	19408709	19416641
LOC105378613	1	19438076	19447290
LOC105376819	1	19500221	19531778
LOC105376818	1	19509890	19512483
LOC105376817	1	19512540	19529924
LOC105376822	1	19566744	19582847
LOC105378614	1	19591802	19596872
MINOS1-NBL1	1	19596977	19658456
MINOS1	1	19596977	19629821
RPS14P3	1	19607807	19608644
NBL1	1	19643229	19658456
HTR6	1	19665287	19680966
TMCO4	1	19682213	19800353
RNF186	1	19814029	19815278
LOC105376823	1	19860166	19889388
OTUD3	1	19881702	19912945
PLA2G2E	1	19920307	19923617
PLA2G2A	1	19975431	19980439
PLA2G5	1	20028339	20091901
LOC100419911	1	20038930	20039444
PLA2G2D	1	20112650	20119566
PLA2G2F	1	20139326	20150386
LOC105376824	1	20163076	20163980
PLA2G2C	1	20163991	20175194
UBXN10	1	20183302	20196048
UBXN10-AS1	1	20184242	20186486
LOC105376825	1	20198996	20202827
LOC105376826	1	20210720	20213372
LOC105376827	1	20243101	20244622
LOC105376828	1	20271641	20274919
VWA5B1	1	20290907	20360221
LINC01141	1	20359801	20428794
CAMK2N1	1	20482391	20486235
MUL1	1	20499448	20508181
RPS4XP4	1	20525952	20526810
FAM43B	1	20552439	20555020
CDA	1	20588951	20618908
PINK1	1	20633455	20651511
MIR6084	1	20633679	20633788
PINK1-AS	1	20642657	20652193
DDOST	1	20651767	20661544
KIF17	1	20661643	20718017
SH2D5	1	20719731	20732640
HP1BP3	1	20742677	20787310
EIF4G3	1	20806292	21177320
LOC105376830	1	20903705	20919273
LOC105376829	1	20919271	20936232
MIR1256	1	20988314	20988432
RPS15AP6	1	21003511	21003964
ECE1	1	21217247	21345541
LOC100506801	1	21293290	21299869
PPP1R11P1	1	21397993	21398364
LOC100421269	1	21411462	21411990
LOC105376832	1	21412679	21416543
NBPF2P	1	21423108	21427960
HS6ST1P1	1	21428268	21432234
CROCCP5	1	21434320	21436826
NBPF3	1	21435318	21484900
PFN1P10	1	21459424	21460202
ALPL	1	21508982	21578412
LOC105376833	1	21543560	21551254
LOC105376834	1	21585689	21591187
RAP1GAP	1	21596215	21669375
USP48	1	21678298	21783199
LOC105376835	1	21732236	21780475
LDLRAD2	1	21812265	21825221
HSPG2	1	21822232	21937297
RPL21P29	1	21908058	21908614
CELA3B	1	21976925	21998642
CELA3A	1	22001656	22012542
LOC101928043	1	22023994	22026048
LINC00339	1	22025191	22031224
LOC105376841	1	22031028	22052869
CDC42	1	22052627	22092943
LOC101928071	1	22067609	22069174
WNT4	1	22117305	22143981
LOC105376845	1	22140953	22157385
LOC105376850	1	22163384	22172505
MIR4418	1	22266239	22266300
LOC101060363	1	22322825	22323331
LOC105376856	1	22416331	22418938
ZBTB40	1	22428838	22531157
EPHA8	1	22563508	22603594
MIR6127	1	22633258	22633366
C1QA	1	22636625	22639682
C1QC	1	22643625	22648110
C1QB	1	22653179	22661552
EPHB2	1	22710770	22915330
MIR4684	1	22719517	22719598
MIR4253	1	22863159	22863226
LOC105376857	1	22883330	22889663
LACTBL1	1	22953043	22972316
C1orf234	1	23010834	23015850
KDM1A	1	23019443	23083691
MIR3115	1	23044305	23044372
MIR4419A	1	23057858	23057934
LUZP1	1	23084023	23177808
HTR1D	1	23191895	23194729
RPL29P6	1	23244729	23245345
LINC01355	1	23281309	23285518
HNRNPR	1	23304688	23344650
ZNF436	1	23359448	23369864
ZNF436-AS1	1	23368971	23371839
TCEA3	1	23380909	23424779
LOC105376858	1	23424835	23429733
ASAP3	1	23428563	23484567
E2F2	1	23505974	23531250
LOC101928163	1	23521930	23528419
LOC105376859	1	23548517	23557350
ID3	1	23557930	23559794
MDS2	1	23627334	23640566
LOC729856	1	23670777	23671244
RPL11	1	23691779	23696425
TCEB3	1	23743366	23762059
TCEB3-AS1	1	23760382	23778297
PITHD1	1	23778386	23788232
LOC105376860	1	23790624	23793698
LYPLA2	1	23790785	23795539
GALE	1	23795599	23800804
HMGCL	1	23801877	23825459
LOC105376861	1	23825545	23838629
FUCA1	1	23845077	23868369
CNR2	1	23873463	23913327
BTBD6P1	1	23901049	23903008
MIR378F	1	23929070	23929147
LOC105376862	1	23949007	23959141
PNRC2	1	23959811	23963462
SRSF10	1	23964347	23980463
LOC105378615	1	23987408	23987788
RPL36P5	1	24007881	24008519
LOC105376863	1	24010505	24028914
MYOM3	1	24056041	24112175
LOC105376865	1	24096053	24097921
LOC105376864	1	24098669	24104537
LOC105376867	1	24112496	24129813
IL22RA1	1	24119771	24143285
IFNLR1	1	24154157	24187275
LOC284632	1	24200240	24211690
LOC105376871	1	24305928	24321888
GRHL3	1	24319322	24364482
STPG1	1	24356999	24415497
NIPAL3	1	24413674	24472983
RCAN3AS	1	24496333	24502360
RCAN3	1	24502351	24537020
LOC100506985	1	24539274	24556024
NCMAP	1	24556076	24609328
RPL26P8	1	24563597	24563971
SRRM1	1	24643012	24673281
CLIC4	1	24745269	24844324
LOC105376876	1	24857343	24865338
RUNX3	1	24899511	24965157
MIR6731	1	24919345	24919416
LOC105376878	1	24932512	24964506
MIR4425	1	25023503	25023586
LOC105376879	1	25041172	25047346
LOC391020	1	25124893	25125457
LOC105376880	1	25131181	25132913
SYF2	1	25222276	25232522
RSRP1	1	25242249	25267915
LOC105376882	1	25269462	25274764
RHD	1	25272393	25330445
LOC105376881	1	25290741	25338211
SDHDP6	1	25293358	25294669
LOC101928189	1	25302735	25338221
TMEM50A	1	25338298	25362361
RHCE	1	25360659	25430192
SDHDP7	1	25398695	25400004
TMEM57	1	25430858	25500209
LDLRAP1	1	25543580	25591287
MAN1C1	1	25617468	25786207
LOC105376883	1	25753603	25756063
SEPN1	1	25800176	25818222
MTFR1L	1	25819906	25832942
LOC646471	1	25819954	25823606
AUNIP	1	25831913	25859458
PAQR7	1	25861484	25876707
STMN1	1	25884186	25906877
SNRPFP2	1	25887360	25887602
LOC105376884	1	25887968	25897101
RPL39P7	1	25888916	25889301
MIR3917	1	25906362	25906454
LOC105376885	1	25906550	25908243
PAFAH2	1	25959764	25998581
LOC101928216	1	26006534	26036470
EXTL1	1	26021741	26036464
SLC30A2	1	26038022	26046138
LOC105376910	1	26045895	26049057
TRIM63	1	26051304	26067634
PDIK1L	1	26111165	26125548
LOC105376886	1	26118278	26127752
FAM110D	1	26159008	26162628
LOC105376887	1	26165313	26169802
ZNF593	1	26169897	26170873
CNKSR1	1	26177490	26189884
CATSPER4	1	26190587	26202542
LOC100420494	1	26219086	26219693
LOC101928303	1	26225320	26229840
CEP85	1	26234153	26279038
MRPS6P1	1	26263035	26263398
SH3BGRL3	1	26279722	26281522
UBXN11	1	26282282	26318265
CD52	1	26317920	26320523
AIM1L	1	26321859	26354130
RPL34P4	1	26326687	26327039
ZNF683	1	26361632	26374533
LIN28A	1	26410778	26429728
DHDDS	1	26432282	26471306
RPL17P9	1	26454599	26455260
LOC101928324	1	26462756	26467537
HMGN2	1	26472411	26476642
DPPA2P2	1	26519117	26520264
RPS6KA1	1	26529758	26575030
MIR1976	1	26554542	26554593
LOC105376888	1	26682574	26690812
LOC101928728	1	26692063	26696405
ARID1A	1	26696031	26782110
PIGV	1	26787963	26798403
ZDHHC18	1	26826710	26855720
SFN	1	26863142	26864456
GPN2	1	26879382	26890378
GPATCH3	1	26890488	26901065
NUDC	1	26911128	26946871
NR0B2	1	26911484	26914076
KDF1	1	26949556	26960484
RPL12P13	1	26980080	26981023
RPL32P6	1	26983599	26984024
OSTCP2	1	26985362	26986349
TRNP1	1	26993667	27000886
FAM46B	1	27005020	27012842
LOC101928391	1	27031757	27063997
SLC9A1	1	27098809	27155130
LOC102723760	1	27157556	27160453
RPL18AP5	1	27176711	27177330
CHCHD3P3	1	27200836	27201473
NPM1P39	1	27206835	27207875
LOC105376889	1	27207820	27208690
SNRPEP7	1	27211195	27211481
LOC105376890	1	27229401	27234494
WDTC1	1	27234516	27308633
TMEM222	1	27322145	27336400
ACTG1P20	1	27323874	27326525
RNU6-48P	1	27325219	27325325
SYTL1	1	27341992	27353932
MAP3K6	1	27355179	27368014
FCN3	1	27369110	27374825
CD164L2	1	27379100	27383333
GPR3	1	27392644	27395814
WASF2	1	27404226	27490187
LOC105376892	1	27522506	27530506
AHDC1	1	27534245	27604178
FGR	1	27612289	27635561
LOC729973	1	27649400	27649864
IFI6	1	27666061	27672213
CHMP1AP1	1	27686809	27687440
FAM76A	1	27725979	27762915
RPEP3	1	27739954	27740626
STX12	1	27773183	27824452
LOC105376894	1	27828451	27831528
PPP1R8	1	27830741	27851672
SCARNA1	1	27834401	27834566
LOC105376893	1	27849816	27850118
THEMIS2	1	27872543	27886685
RPA2	1	27891524	27914797
SMPDL3B	1	27934948	27959157
XKR8	1	27959462	27968096
EYA3	1	27970344	28088675
SPCS2P4	1	28095035	28096458
LOC100131223	1	28120835	28121462
RNU7-29P	1	28144156	28144214
PTAFR	1	28147166	28193936
DNAJC8	1	28200278	28233031
ATPIF1	1	28236091	28238105
LOC105376896	1	28239511	28247324
LOC105376895	1	28240974	28241376
SESN2	1	28259452	28282491
MED18	1	28329002	28335967
PHACTR4	1	28369582	28500369
RCC1	1	28505943	28539196
SNHG3	1	28505943	28510892
SNORA73A	1	28507365	28507571
SNORA73B	1	28508558	28508715
PRDX3P2	1	28526358	28527238
TRNAU1AP	1	28553017	28578545
SNHG12	1	28578538	28581854
SNORD99	1	28578743	28578822
SNORA61	1	28579764	28579893
SNORA44	1	28580381	28580512
SNORA16A	1	28580920	28581053
RAB42	1	28592200	28594586
TAF12	1	28603096	28643109
LOC105378616	1	28643433	28648731
RNU11	1	28648600	28648734
GMEB1	1	28668722	28715603
LOC105376911	1	28677907	28681528
YTHDF2	1	28736621	28769775
OPRD1	1	28812142	28863696
LOC105376898	1	28870482	28886843
EPB41	1	28887091	29120046
LOC105376897	1	28927222	28942792
RPL27P4	1	28982244	28982644
TMEM200B	1	29119425	29129134
SRSF4	1	29147738	29182125
MECR	1	29167696	29230958
PTPRU	1	29236516	29326813
LOC101928460	1	29329620	29350114
LOC101929406	1	30013952	30037612
LOC105378617	1	30160482	30199957
LOC105378618	1	30253430	30261152
LOC105378619	1	30410930	30412521
MATN1	1	30711277	30723585
MATN1-AS1	1	30718772	30726746
LAPTM5	1	30732468	30757836
MIR4420	1	30739156	30739232
LOC105378620	1	30749249	30752871
LOC105378621	1	30775107	30782380
