PEX14	1	10535003	10690815	mRNA
CASZ1	1	10696661	10856733	mRNA
C1orf127	1	11006530	11042094	mRNA
TARDBP	1	11072462	11085549	mRNA
MASP2	1	11086580	11107296	mRNA
SRM	1	11114649	11120091	mRNA
EXOSC10	1	11126675	11159961	mRNA
LOC101929158	1	11128149	11132267	misc_RNA
LOC101929136	1	11159584	11162157	misc_RNA
MTOR	1	11166588	11322614	mRNA
MTOR-AS1	1	11203955	11209595	misc_RNA
ANGPTL7	1	11249346	11256038	mRNA
RPL39P6	1	11292967	11293367	exon
UBIAD1	1	11333255	11348491	mRNA
PTCHD2	1	11539295	11597640	mRNA
LOC101929181	1	11669588	11673412	misc_RNA
FBXO2	1	11707924	11714888	misc_RNA
FBXO44	1	11714432	11723384	mRNA
FBXO6	1	11724150	11734411	mRNA
MAD2L2	1	11734537	11751678	mRNA
DRAXIN	1	11751781	11780336	mRNA
AGTRAP	1	11796142	11810828	mRNA
LOC101060126	1	11821436	11822378	exon
C1orf167	1	11823827	11849642	mRNA
MTHFR	1	11845787	11866160	mRNA
CLCN6	1	11866153	11903201	misc_RNA
NPPA-AS1	1	11900376	11907673	ncRNA
NPPA	1	11905766	11907840	mRNA
NPPB	1	11917521	11918992	mRNA
RNU5E-1	1	11968211	11968329	ncRNA
KIAA2013	1	11979645	11986485	mRNA
PLOD1	1	11994724	12035599	mRNA
MFN2	1	12040238	12073572	mRNA
MIIP	1	12079299	12092106	mRNA
TNFRSF8	1	12123434	12204264	mRNA
TNFRSF1B	1	12227044	12269279	misc_RNA
MIR4632	1	12251762	12251839	precursor_RNA
VPS13D	1	12290101	12572099	mRNA
SNORA59A	1	12567300	12567451	ncRNA
DHRS3	1	12627939	12677820	mRNA
AADACL4	1	12704566	12727097	mRNA
AADACL3	1	12776118	12788726	mRNA
C1orf158	1	12806163	12821102	mRNA
PRAMEF12	1	12834984	12838049	mRNA
PRAMEF1	1	12851546	12856777	mRNA
PRAMEF11	1	12884468	12891264	mRNA
LOC441870	1	12898323	12901236	exon
HNRNPCL1	1	12907261	12908578	mRNA
PRAMEF2	1	12916941	12921764	mRNA
PRAMEF4	1	12939033	12946025	mRNA
PRAMEF10	1	12952727	12958094	mRNA
PRAMEF7	1	12976467	12980300	mRNA
LOC729356	1	12985990	12988207	exon
PRAMEF6	1	12998302	13007406	mRNA
LOC100129611	1	13012832	13015785	exon
PRAMEF22	1	13035543	13038381	mRNA
PRAMEF23	1	13108838	13112680	mRNA
LOC100132865	1	13123163	13126116	exon
PRAMEF25	1	13140447	13145000	mRNA
HNRNPCP5	1	13182960	13184326	mRNA
LOC645359	1	13216688	13219898	mRNA
PRAMEF3	1	13328196	13331692	mRNA
LOC100132443	1	13351452	13354407	exon
PRAMEF5	1	13359819	13369057	mRNA
LOC650236	1	13379020	13381237	exon
PRAMEF8	1	13386646	13390765	mRNA
LOC645382	1	13411517	13414502	exon
PRAMEF9	1	13421176	13428191	mRNA
PRAMEF13	1	13447414	13452656	mRNA
PRAMEF18	1	13474053	13477569	mRNA
PRAMEF16	1	13495254	13498260	mRNA
PRAMEF21	1	13521963	13526943	mRNA
PRAMEF24	1	13607700	13610549	misc_RNA
LOC645399	1	13632314	13635299	exon
PRAMEF15	1	13641973	13648987	mRNA
PRAMEF14	1	13668269	13673511	exon
PRAMEF19	1	13694889	13698405	mRNA
PRAMEF17	1	13716088	13719064	mRNA
PRAMEF20	1	13736907	13747803	mRNA
LRRC38	1	13801445	13840242	mRNA
PDPN	1	13910252	13944452	mRNA
PRDM2	1	14026714	14151574	mRNA
KAZN	1	14219646	15444544	mRNA
TMEM51-AS1	1	15438311	15478960	misc_RNA
TMEM51	1	15479028	15546974	mRNA
C1orf195	1	15490692	15498120	mRNA
FHAD1	1	15573730	15724767	mRNA
LOC101927417	1	15655239	15670372	misc_RNA
LOC101927441	1	15732243	15737542	misc_RNA
EFHD2	1	15736391	15756839	mRNA
CTRC	1	15764938	15773153	mRNA
CELA2A	1	15783223	15798586	mRNA
CELA2B	1	15802596	15817895	mRNA
CASP9	1	15817896	15851407	mRNA
LOC101928486	1	15850705	15851287	mRNA
DNAJC16	1	15853343	15898228	mRNA
AGMAT	1	15898194	15911605	mRNA
CHCHD2P6	1	15931023	15931813	exon
DDI2	1	15943953	15995539	mRNA
RSC1A1	1	15986364	15988217	mRNA
PLEKHM2	1	16010632	16061264	mRNA
SLC25A34	1	16062721	16067884	mRNA
TMEM82	1	16068987	16074292	mRNA
FBLIM1	1	16083107	16113089	mRNA
RPL12P14	1	16119222	16119841	exon
UQCRHL	1	16133657	16134194	mRNA
RPS16P1	1	16154707	16155228	exon
FLJ37453	1	16160710	16174642	misc_RNA
SPEN	1	16174359	16266951	mRNA
ZBTB17	1	16268364	16302627	mRNA
LOC101928531	1	16295972	16296734	exon
LOC101928566	1	16302626	16323701	exon
C1orf64	1	16330731	16333184	mRNA
HSPB7	1	16340523	16346084	mRNA
CLCNKA	1	16348486	16360548	mRNA
LOC440568	1	16361005	16366526	exon
CLCNKB	1	16370231	16383821	mRNA
FAM131C	1	16384264	16400127	mRNA
EPHA2	1	16450832	16482582	mRNA
LOC101927479	1	16481724	16483824	misc_RNA
ARHGEF19	1	16524599	16539104	mRNA
LOC101927507	1	16542402	16544619	misc_RNA
LOC101927546	1	16551343	16553528	misc_RNA
RSG1	1	16558182	16563659	mRNA
FBXO42	1	16573339	16678965	mRNA
SZRD1	1	16693525	16724643	misc_RNA
SPATA21	1	16722101	16763919	misc_RNA
NECAP2	1	16767167	16786585	mRNA
CROCCP3	1	16793931	16819196	misc_RNA
RNU1-1	1	16840617	16840780	ncRNA
TRNAN-GUU	1	16847080	16847153	tRNA
LOC100132147	1	16860691	16862580	misc_RNA
TRNAE-UUC	1	16861774	16861845	tRNA
LOC100133301	1	16865561	16866198	mRNA
TRNAG1	1	16872434	16872504	tRNA
NBPF1	1	16888922	16940100	mRNA
CROCCP2	1	16944751	16957401	misc_RNA
LOC101927663	1	16961646	16971553	misc_RNA
MST1P2	1	16972069	16976915	misc_RNA
LOC101927639	1	16991954	16996609	misc_RNA
RNU1-3	1	16993280	16993443	ncRNA
LOC729574	1	16999498	17000007	mRNA
TRNAG-CCC	1	17004766	17004836	tRNA
EIF1AXP1	1	17009586	17012744	exon
ESPNP	1	17017713	17046652	misc_RNA
TRNAG10	1	17053780	17053850	tRNA
LOC729587	1	17060447	17060956	mRNA
LOC101927778	1	17063845	17068500	misc_RNA
LOC101927753	1	17066648	17079298	misc_RNA
RNU1-4	1	17067011	17067174	ncRNA
MST1L	1	17081129	17090975	mRNA
MIR3675	1	17185444	17185516	precursor_RNA
TRNAG28	1	17188416	17188486	tRNA
LOC101927806	1	17197577	17200231	misc_RNA
TRNAE1	1	17199078	17199149	tRNA
TRNAN18	1	17201958	17202031	tRNA
LOC101928613	1	17215033	17222476	mRNA
TRNAN2	1	17216172	17216245	tRNA
RNU1-2	1	17222475	17222638	ncRNA
CROCC	1	17248445	17299474	mRNA
MFAP2	1	17300997	17308081	mRNA
ATP13A2	1	17312453	17338467	mRNA
SDHB	1	17345217	17380665	mRNA
PADI2	1	17393256	17445948	mRNA
LOC400743	1	17520821	17521393	misc_RNA
PADI1	1	17531621	17572501	mRNA
PADI3	1	17575593	17610728	mRNA
MIR3972	1	17604384	17604470	precursor_RNA
PADI4	1	17634690	17690495	mRNA
PADI6	1	17698741	17728195	mRNA
RCC2	1	17733251	17766250	mRNA
ARHGEF10L	1	17846693	18024370	mRNA
ACTL8	1	18081808	18153558	mRNA
LOC101927876	1	18392151	18400906	misc_RNA
IGSF21	1	18434240	18704977	mRNA
KLHDC7A	1	18807424	18812540	mRNA
PAX7	1	18957500	19075360	mRNA
TAS1R2	1	19166093	19186155	mRNA
ALDH4A1	1	19197924	19229293	mRNA
MIR4695	1	19209696	19209769	precursor_RNA
MIR1290	1	19223565	19223642	precursor_RNA
IFFO2	1	19230774	19282826	mRNA
UBR4	1	19401000	19536812	mRNA
LOC101927895	1	19536867	19567198	misc_RNA
EMC1	1	19542158	19578053	mRNA
MRTO4	1	19578075	19586622	mRNA
LOC101927930	1	19585977	19589073	mRNA
AKR7L	1	19592476	19600568	misc_RNA
AKR7A3	1	19609057	19615280	mRNA
LOC100506730	1	19619741	19622230	misc_RNA
AKR7A2	1	19629202	19638640	mRNA
PQLC2	1	19638740	19658925	mRNA
CAPZB	1	19665267	19812066	mRNA
LOC644083	1	19725379	19727702	misc_RNA
MINOS1-NBL1	1	19923471	19984949	mRNA
MINOS1	1	19923471	19956315	misc_RNA
RPS14P3	1	19934301	19935138	misc_RNA
NBL1	1	19969723	19984949	mRNA
HTR6	1	19991780	20006055	mRNA
TMCO4	1	20008706	20126424	mRNA
RNF186	1	20140522	20141771	mRNA
OTUD3	1	20208356	20239438	mRNA
PLA2G2E	1	20246800	20250110	mRNA
PLA2G2A	1	20301924	20306932	mRNA
PLA2G5	1	20386157	20418394	mRNA
PLA2G2D	1	20439143	20446059	mRNA
PLA2G2F	1	20465823	20476879	mRNA
PLA2G2C	1	20490484	20501687	mRNA
LOC101928017	1	20510768	20513066	misc_RNA
UBXN10	1	20512578	20522540	mRNA
VWA5B1	1	20617412	20681662	mRNA
LOC339505	1	20686294	20755287	misc_RNA
CAMK2N1	1	20808884	20812728	mRNA
MUL1	1	20825941	20834674	mRNA
RPS4XP4	1	20852445	20853303	exon
FAM43B	1	20878932	20881513	mRNA
CDA	1	20915444	20945401	mRNA
PINK1	1	20959948	20978004	mRNA
DDOST	1	20978260	20988037	mRNA
KIF17	1	20990475	21044317	mRNA
SH2D5	1	21046225	21059133	mRNA
HP1BP3	1	21069170	21113808	mRNA
EIF4G3	1	21132785	21503381	mRNA
MIR1256	1	21314807	21314925	precursor_RNA
ECE1	1	21543740	21672034	mRNA
LOC100506801	1	21619783	21626362	misc_RNA
HS6ST1P1	1	21754761	21758727	exon
NBPF3	1	21766583	21811393	misc_RNA
ALPL	1	21835475	21904905	mRNA
RAP1GAP	1	21922708	21996010	mRNA
USP48	1	22004791	22109688	mRNA
LDLRAD2	1	22138758	22151714	mRNA
HSPG2	1	22148737	22263750	mRNA
RPL21P29	1	22234551	22235107	exon
CELA3B	1	22303418	22315847	mRNA
CELA3A	1	22328149	22339035	mRNA
LOC101928043	1	22350487	22352541	misc_RNA
LINC00339	1	22351707	22357716	misc_RNA
CDC42	1	22379120	22419439	mRNA
LOC101928071	1	22394542	22395514	exon
WNT4	1	22443798	22470474	mRNA
MIR4418	1	22592732	22592793	precursor_RNA
LOC101060363	1	22649321	22649824	mRNA
ZBTB40	1	22778344	22857650	mRNA
EPHA8	1	22890004	22930087	mRNA
C1QA	1	22963118	22966175	mRNA
C1QC	1	22969969	22974603	mRNA
C1QB	1	22979682	22988130	mRNA
EPHB2	1	23037263	23241823	mRNA
MIR4684	1	23046010	23046091	precursor_RNA
MIR4253	1	23189652	23189719	precursor_RNA
LACTBL1	1	23279536	23299524	mRNA
C1orf234	1	23337327	23342343	mRNA
KDM1A	1	23345937	23410184	mRNA
MIR3115	1	23370798	23370865	precursor_RNA
MIR4419A	1	23384351	23384427	precursor_RNA
LUZP1	1	23410516	23504301	mRNA
HTR1D	1	23518388	23521222	mRNA
RPL29P6	1	23571222	23571838	exon
LOC100996511	1	23607802	23613373	misc_RNA
HNRNPR	1	23635953	23671143	mRNA
ZNF436	1	23685941	23696357	mRNA
C1orf213	1	23695464	23698332	misc_RNA
TCEA3	1	23707555	23751269	mRNA
ASAP3	1	23755056	23810750	mRNA
E2F2	1	23832920	23857712	mRNA
LOC101928163	1	23848422	23854911	misc_RNA
ID3	1	23884421	23886285	mRNA
MDS2	1	23953824	23967056	misc_RNA
RPL11	1	24018269	24022915	mRNA
TCEB3	1	24069856	24088549	mRNA
LOC100506963	1	24086872	24104795	misc_RNA
PITHD1	1	24104876	24114722	mRNA
LYPLA2	1	24117275	24122029	mRNA
GALE	1	24122089	24127294	mRNA
HMGCL	1	24128367	24165110	mRNA
FUCA1	1	24171567	24194859	mRNA
CNR2	1	24197005	24285549	mRNA
LOC646330	1	24227539	24229498	exon
MIR378F	1	24255560	24255637	precursor_RNA
PNRC2	1	24286301	24289952	mRNA
SRSF10	1	24292935	24306953	mRNA
MYOM3	1	24382531	24438665	mRNA
IL22RA1	1	24446261	24469783	mRNA
IFNLR1	1	24480647	24513765	mRNA
LOC284632	1	24526730	24538180	misc_RNA
GRHL3	1	24645812	24690972	mRNA
STPG1	1	24683489	24741587	mRNA
NIPAL3	1	24742245	24799473	mRNA
RCAN3AS	1	24822823	24828850	ncRNA
RCAN3	1	24828841	24863510	mRNA
NCMAP	1	24882567	24935819	mRNA
SRRM1	1	24969594	24999772	mRNA
CLIC4	1	25071760	25170815	mRNA
RUNX3	1	25226002	25291648	mRNA
MIR4425	1	25349994	25350077	precursor_RNA
LOC391020	1	25451384	25451948	exon
SYF2	1	25548767	25559013	mRNA
C1orf63	1	25568740	25574010	misc_RNA
RHD	1	25598884	25656936	mRNA
SDHDP6	1	25619849	25621160	exon
LOC101928189	1	25631155	25663902	misc_RNA
TMEM50A	1	25664789	25688852	mRNA
RHCE	1	25687853	25747363	mRNA
SDHDP7	1	25725186	25726493	exon
TMEM57	1	25757388	25826700	mRNA
LDLRAP1	1	25870071	25895377	mRNA
MAN1C1	1	25943959	26111258	mRNA
SEPN1	1	26126667	26144713	mRNA
MTFR1L	1	26146397	26159433	mRNA
LOC646471	1	26146445	26150097	misc_RNA
AUNIP	1	26158414	26185939	mRNA
PAQR7	1	26187975	26202461	mRNA
STMN1	1	26210670	26233368	mRNA
MIR3917	1	26232853	26232945	precursor_RNA
PAFAH2	1	26286258	26326366	mRNA
LOC101928216	1	26335517	26357250	misc_RNA
EXTL1	1	26348266	26362955	mRNA
SLC30A2	1	26364513	26373439	mRNA
LOC101928681	1	26372386	26375548	mRNA
TRIM63	1	26377792	26394142	mRNA
PDIK1L	1	26437656	26452039	mRNA
FAM110D	1	26485511	26489119	mRNA
LOC101928265	1	26492199	26495073	mRNA
ZNF593	1	26496388	26497364	mRNA
CNKSR1	1	26503981	26516375	mRNA
CATSPER4	1	26517119	26529033	mRNA
LOC101928303	1	26551773	26556331	misc_RNA
CEP85	1	26560644	26605529	mRNA
SH3BGRL3	1	26606213	26608013	mRNA
UBXN11	1	26608773	26644756	mRNA
CD52	1	26644411	26647014	mRNA
AIM1L	1	26648350	26680621	mRNA
ZNF683	1	26688125	26701023	mRNA
LIN28A	1	26737269	26756219	mRNA
DHDDS	1	26758773	26797797	mRNA
RPL17P9	1	26781090	26781751	exon
LOC101928324	1	26789255	26794954	misc_RNA
HMGN2	1	26798902	26803133	mRNA
DPPA2P2	1	26845608	26846755	exon
RPS6KA1	1	26856249	26901520	mRNA
MIR1976	1	26881033	26881084	precursor_RNA
LOC101928728	1	27018623	27022896	mRNA
ARID1A	1	27022522	27108601	mRNA
PIGV	1	27113739	27124894	mRNA
ZDHHC18	1	27153201	27184092	mRNA
SFN	1	27189633	27190947	mRNA
GPN2	1	27205872	27216869	misc_RNA
GPATCH3	1	27216979	27226962	mRNA
NR0B2	1	27237975	27240567	mRNA
NUDC	1	27248187	27273362	mRNA
C1orf172	1	27276047	27286901	mRNA
RPL12P13	1	27306571	27307514	exon
OSTCP2	1	27312339	27312834	mRNA
TRNP1	1	27320189	27327377	mRNA
FAM46B	1	27331511	27339333	mRNA
LOC101928391	1	27371718	27390115	misc_RNA
SLC9A1	1	27425300	27481621	misc_RNA
RPL18AP5	1	27503204	27503821	exon
WDTC1	1	27561007	27635124	mRNA
TMEM222	1	27648636	27662891	misc_RNA
LOC644961	1	27650365	27653016	misc_RNA
RNU6-48P	1	27651710	27651816	ncRNA
SYTL1	1	27668483	27680423	mRNA
MAP3K6	1	27681670	27693558	mRNA
FCN3	1	27695601	27701315	mRNA
CD164L2	1	27705596	27709823	mRNA
GPR3	1	27719148	27722318	mRNA
WASF2	1	27730734	27816678	mRNA
AHDC1	1	27860756	27930463	mRNA
FGR	1	27938800	27961727	mRNA
LOC729973	1	27975911	27976375	exon
IFI6	1	27992572	27998724	mRNA
FAM76A	1	28052490	28089426	mRNA
STX12	1	28099694	28150963	mRNA
PPP1R8	1	28157252	28178183	mRNA
SCARNA1	1	28160912	28161077	misc_RNA
THEMIS2	1	28199055	28213196	mRNA
RPA2	1	28218035	28241255	mRNA
SMPDL3B	1	28261456	28285663	mRNA
XKR8	1	28286504	28294604	mRNA
EYA3	1	28296855	28415173	mRNA
RNU7-29P	1	28470667	28470725	exon
PTAFR	1	28473677	28520447	mRNA
DNAJC8	1	28526789	28559542	mRNA
ATPIF1	1	28562602	28564616	mRNA
SESN2	1	28585963	28609002	mRNA
MED18	1	28655513	28662478	mRNA
PHACTR4	1	28696093	28826881	mRNA
RCC1	1	28832455	28865708	misc_RNA
SNHG3	1	28832455	28837404	misc_RNA
SNORA73A	1	28833877	28834083	ncRNA
RNU105A	1	28835070	28835227	ncRNA
TRNAU1AP	1	28879529	28905057	misc_RNA
SNHG12	1	28905050	28908366	misc_RNA
SNORD99	1	28905255	28905334	ncRNA
SNORA61	1	28906276	28906405	ncRNA
SNORA44	1	28906893	28907024	ncRNA
SNORA16A	1	28907432	28907565	ncRNA
RAB42	1	28918712	28921098	mRNA
TAF12	1	28929608	28975416	mRNA
RNU11	1	28975112	28975246	ncRNA
GMEB1	1	28995234	29042115	mRNA
YTHDF2	1	29063133	29096287	mRNA
OPRD1	1	29138654	29190208	mRNA
LOC101928763	1	29198831	29237650	mRNA
EPB41	1	29213603	29446558	mRNA
TMEM200B	1	29445937	29450421	mRNA
SRSF4	1	29474250	29508637	mRNA
MECR	1	29519385	29557460	mRNA
PTPRU	1	29563028	29653325	mRNA
LOC101928460	1	29656132	29676626	misc_RNA
LOC101929406	1	30486799	30510459	misc_RNA
MATN1	1	31184124	31196432	mRNA
MATN1-AS1	1	31191619	31199593	misc_RNA
LAPTM5	1	31205315	31230683	mRNA
MIR4420	1	31212003	31212079	precursor_RNA
LOC400748	1	31331005	31333101	misc_RNA
SDC3	1	31342313	31381480	mRNA
PUM1	1	31404353	31538838	mRNA
SNORD103A	1	31408536	31408623	ncRNA
SNORD103B	1	31421965	31422052	ncRNA
SNORD85	1	31441010	31441084	ncRNA
SEPW1P	1	31567418	31568485	exon
RPL21P22	1	31580948	31581510	exon
NKAIN1	1	31652592	31712734	mRNA
SNRNP40	1	31732415	31769644	mRNA
ZCCHC17	1	31769832	31838569	mRNA
FABP3	1	31838100	31845923	mRNA
SERINC2	1	31882412	31907527	mRNA
LOC149086	1	31971836	31974167	misc_RNA
LOC284551	1	31984036	31989846	misc_RNA
TINAGL1	1	32042086	32053290	mRNA
HCRTR1	1	32083290	32093214	mRNA
PEF1	1	32095463	32110838	misc_RNA
COL16A1	1	32117848	32169768	mRNA
LOC101929444	1	32135413	32136668	misc_RNA
BAI2	1	32192718	32230494	mRNA
MIR4254	1	32224261	32224336	precursor_RNA
SPOCD1	1	32256023	32281630	mRNA
PTP4A2	1	32372022	32403988	mRNA
KHDRBS1	1	32479295	32526460	misc_RNA
TMEM39B	1	32538503	32568467	mRNA
MIR5585	1	32552550	32552608	precursor_RNA
